CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,IncomeGroup,CreditRating,,Occupation,MaritalStatus
3003582,110.17,730,50,146,14.3,118,47.7,9,0,313.2,42.3,49,2,2,DALFTW817,34,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3003590,62.88,592,45,58,0,-130,-12.7,4,0.7,223.5,22.3,47,1,1,NOLKEN504,198,26,0,No,No,No,No,1,4-Medium,,Other,No
3003610,73.6,526,58,29,0,-26,-20.4,5.3,1,209.4,33.7,45,1,1,MIAMIA305,63,36,36,No,Yes,Yes,No,4,1-Highest,,Other,Unknown
3003614,76.22,1072,66,0,0,549,37.3,10,0,54.9,40.3,47,2,2,NSHNSH615,55,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3003618,10,0,10,0,0,0,0,0,0,0,0,49,1,1,DALFTW817,409,52,42,Yes,No,No,No,6,3-Good,,Other,No
3003622,40.97,102,40,0,0,87,0,1.3,0,25.5,20.3,49,3,1,SFROAK510,920,0,0,No,No,No,No,8,1-Highest,,Other,Unknown
3003642,56.98,435,60,0,4.5,-143,-7,9.3,0,70.6,50.3,49,2,2,KCYWIC316,280,30,28,No,No,No,No,7,1-Highest,,Other,Yes
3003686,22.05,27,20,10,0,10,1.4,1.7,0,0,0.3,49,1,1,DETDET313,1477,52,66,No,Yes,Yes,No,6,3-Good,,Professional,Yes
3003690,127.91,1714,75,187,0,-854,-48,22.7,0,333.9,99,47,3,2,NYCNAS516,405,34,34,No,No,No,No,9,1-Highest,,Professional,Yes
3003698,30.5,134,30,0,0,-64,-0.5,1.3,0.3,16,4,47,2,1,MINSTP612,1432,54,32,No,No,No,No,6,1-Highest,,Other,Unknown
3003726,30.26,24,30,0,0,-17,-0.3,0,0,0,0,45,1,1,DETDET313,1369,50,0,Yes,No,No,No,7,4-Medium,,Self,No
3003742,81.56,174,95,0,0.4,-136,-3.4,2.3,0,16.3,10.3,49,2,2,SANSAN210,564,28,20,No,No,No,No,6,1-Highest,,Other,Yes
3003746,47.91,156,40,10,0,55,-4.7,1.7,0,32.1,8.3,49,1,1,NYCMAN917,82,38,0,No,No,No,No,8,1-Highest,,Other,Unknown
3003758,74.89,632,55,53,0,83,16.2,0,0,0,0,51,1,1,NYCNEW201,169,48,46,Yes,Yes,Yes,Yes,9,1-Highest,,Professional,Yes
3003770,199.16,2552,92,471,0,-385,-51.8,14,0,892.8,206.3,51,3,2,MIAWPB561,63,44,0,No,No,No,No,6,3-Good,,Other,Unknown
3003786,22,76,22,0,0,50,0,0,0,5.1,3.3,51,1,1,STLCOL618,1465,72,0,No,Yes,Yes,No,6,6-VeryLow,,Other,No
3003818,43.95,238,46,0,0,-2,2,1.3,0,30.3,13,51,1,1,SFRPAL650,542,56,0,No,No,No,No,0,3-Good,,Other,No
3003826,151.24,2157,160,0,0,-252,-1.2,47.3,1,1045.5,20.7,49,1,1,SEAEVE425,367,46,0,No,No,No,No,6,5-Low,,Other,No
3003830,60.17,656,65,0,0,-74,-1.3,11.7,0,133.6,37,47,1,1,HARHAR860,391,0,0,No,No,No,No,4,3-Good,,Other,No
3003834,120.04,1285,85,164,0,-322,-41.8,70,0,257.3,154.7,45,3,2,NYCBRO917,341,40,38,No,Yes,Yes,No,9,1-Highest,,Other,Yes
3003874,62.17,640,47,75,0,67,-62.2,2.7,0,199.7,18.7,49,2,1,SFRSFR415,603,52,56,Yes,Yes,Yes,No,9,3-Good,,Other,Yes
3003898,40.4,12,40,0,0,-6,-0.4,0,0,0,0.3,47,1,1,NYCMAN917,1422,28,0,No,No,No,Yes,3,1-Highest,,Other,Unknown
3003930,66.46,439,70,9,0,-206,-2.5,7,0.3,26.1,14.7,47,2,2,SFRSMO650,227,42,70,No,Yes,Yes,No,9,1-Highest,,Self,No
3003942,35.01,51,32,0,0,14,-0.5,0,0,0,1.3,45,2,2,DALFTW817,1357,48,42,Yes,Yes,Yes,Yes,9,1-Highest,,Professional,Yes
3003954,24.55,44,20,23,0,-28,-4.5,1,0,5.3,0,47,1,1,DETDET313,1419,60,58,No,Yes,Yes,No,6,1-Highest,,Other,Yes
3003982,113.84,1166,89,40,0,206,31.3,27.7,0,166.5,84.3,47,1,1,SFRSFR415,78,0,0,No,No,No,No,9,1-Highest,,Other,No
3003998,133.26,994,50,327,0,34,-54.2,0.7,0,350.9,55,51,1,1,SANSAN210,466,26,0,No,No,No,No,6,3-Good,,Other,No
3004022,36.51,85,31,0,0,109,8.8,0.3,0,11.9,2.7,47,1,1,OMAIWC319,27,32,0,No,No,No,No,4,1-Highest,,Crafts,No
3004026,72.98,412,70,0,0,-144,-3,6.7,0,58,19.7,49,2,1,NYCWHI914,742,54,52,Yes,Yes,Yes,No,9,4-Medium,,Other,Yes
3004034,10.7,111,10,0,0,12,1.3,0,0,41,7,51,2,2,SFROAK510,80,44,44,Yes,Yes,Yes,No,9,1-Highest,,Professional,Yes
3004042,155.24,1431,95,362,0,-95,1.2,12.7,0,64.4,16,44,1,1,NYCWHI914,306,56,58,Yes,Yes,Yes,No,9,3-Good,,Professional,Yes
3004054,48.12,439,53,0,0,299,64.3,3.7,0,144.6,50,48,1,1,PHIPHI215,404,28,62,No,Yes,Yes,No,1,1-Highest,,Clerical,No
3004066,60.78,33,70,0,0,-33,-0.8,0,0,0,1,44,2,2,PHIMER609,1351,44,36,Yes,Yes,Yes,No,7,3-Good,,Other,Yes
3004070,32.49,32,32,0,0,-31,0,0.7,0,0.8,0.7,50,3,2,OMADES515,1520,58,54,No,Yes,Yes,No,6,1-Highest,,Professional,Yes
3004094,52.47,203,50,0,0.3,-61,-1.2,3,0,18.4,17,46,1,1,DALDAL214,495,34,0,No,No,No,No,4,1-Highest,,Other,No
3004098,107.1,1188,75,122,0,136,-14.3,6.7,0,482.4,46.7,44,1,1,DALFTW817,343,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3004102,47.49,2,60,0,0,-2,0,0,0,0,0,48,2,2,SEASEA206,1456,50,0,Yes,Yes,Yes,No,9,1-Highest,,Other,No
3004110,122.2,1001,55,218,0.8,722,134.7,16.3,3,257.4,46,50,1,1,PHIMER609,4,52,60,Yes,Yes,Yes,No,7,1-Highest,,Other,Yes
3004138,100.79,911,65,114,0,-516,-45.8,9,0,123.4,24.3,50,1,1,DALFTW817,970,32,20,No,No,No,No,3,6-VeryLow,,Other,Yes
3004154,95.11,1402,85,60,0,108,17.8,4.3,0,432.5,92.3,50,1,1,DALFTW817,380,36,34,Yes,Yes,Yes,No,5,3-Good,,Crafts,Unknown
3004186,198.97,694,32,458,0,-181,-63.4,5.7,0.7,133.9,24.7,44,1,1,DETDET313,492,50,46,No,No,No,No,6,6-VeryLow,,Other,Yes
3004194,33.98,196,30,10,0,-36,-3,2.7,0,24.7,6.3,48,2,2,MIAFTL954,138,28,0,No,Yes,Yes,No,6,1-Highest,,Professional,No
3004202,29.99,10,30,0,0,3,0,0,0,1.8,4,50,1,1,STLSTL314,681,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3004214,57.63,218,55,0,0,-123,-2.3,1.7,0,23.7,21,44,1,1,MIAFTL954,284,42,42,No,No,No,No,5,1-Highest,,Other,Yes
3004262,159.34,1402,112,148,0,-620,-56.4,3,1,253.9,69,50,5,2,NSHNSH615,178,46,44,Yes,Yes,Yes,No,9,3-Good,,Other,Yes
3004282,46.41,184,46,0,0,87,-3.1,2.7,0,5.1,2,44,1,1,SFRSFR415,1342,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3004286,30.5,68,30,0,0,16,1.5,0,0,12.2,9.7,50,3,3,KCYKCM816,441,48,46,Yes,No,No,No,6,1-Highest,,Professional,Yes
3004310,36.92,556,30,20,0.3,-186,-6.9,9.7,0.7,100,49.7,44,3,2,NSHNSH615,47,42,18,Yes,Yes,Yes,No,8,1-Highest,,Other,Unknown
3004318,18.38,428,10,0,3.5,32,-0.4,7.3,0,52.7,52,46,4,2,NYCSUF516,249,54,52,No,No,No,No,4,1-Highest,,Other,Yes
3004338,29.68,208,21,26,0,-36,-19.7,0.7,0,53.9,15.7,46,2,2,KCYKCK913,186,38,0,Yes,No,No,No,4,4-Medium,,Professional,Yes
3004366,52.02,383,50,0,0,197,1,1.7,0,37.6,6,50,1,1,MINSTP612,600,32,28,Yes,Yes,Yes,No,6,1-Highest,,Other,Yes
3004378,35.54,158,30,6,0,-66,-2.3,1.3,0,51.9,11.3,46,1,1,DETTOL419,735,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3004386,52.34,988,60,7,0,205,6.1,4,0,32.5,14.7,48,1,1,SFRSMO650,1441,52,0,No,No,No,No,4,1-Highest,,Other,No
3004398,34.13,133,30,23,0,-25,-4.1,0.7,0,9.6,1.7,48,1,1,NNYROC716,623,56,50,No,Yes,Yes,No,5,1-Highest,,Other,Yes
3004402,99.14,1343,95,12,0,61,-7.2,18.7,0,193.8,61.3,46,2,1,DALDAL214,82,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3004422,159.65,1909,160,0,0,513,1.8,23,0,439.5,212.3,46,1,1,DALDAL214,93,38,38,Yes,No,No,No,6,5-Low,,Other,Yes
3004430,30.25,206,30,0,0,30,0.7,1.3,0,7.9,14.3,48,2,2,NYCMAN917,268,0,0,Yes,No,No,No,7,1-Highest,,Other,No
3004438,101.45,739,77,121,0,-486,-26.5,8,0,193.8,56,44,1,1,PHXTUC520,1334,44,44,Yes,Yes,Yes,No,7,1-Highest,,Professional,Yes
3004454,62.19,200,75,0,3.7,42,28.7,4.7,0,0,5.3,50,1,1,NYCNAS516,43,58,58,No,Yes,Yes,No,9,1-Highest,,Other,No
3004482,59.99,24,70,0,0,-14,0,0.3,0,0,1.7,46,2,1,MINSTP612,789,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3004534,75.56,1632,50,46,0,-420,-25.6,0,0,0,0,50,1,1,DALDAL214,69,58,68,Yes,Yes,Yes,No,2,1-Highest,,Other,Yes
3004570,52.22,324,38,30,2.1,85,21.3,2,0,23,36,48,2,2,SANSAN210,1067,32,28,No,Yes,Yes,No,6,1-Highest,,Other,Yes
3004578,54.26,1129,45,32,0.1,623,21.1,4,0,240.3,37.3,48,3,3,DALFTW817,124,46,22,Yes,No,No,No,7,1-Highest,,Other,Unknown
3004618,41.77,77,32,0,0,32,-8.3,0.3,0,5.8,6.3,44,2,2,INDIND317,94,0,0,No,No,No,No,9,1-Highest,,Other,No
3004622,29.99,27,30,0,0,-21,0,0.7,0,0.9,2.7,48,1,1,DENDEN303,1436,30,28,No,No,No,No,6,1-Highest,,Other,No
3004650,30.79,204,30,2,0,-22,-0.8,5.3,0,0.7,5,46,1,1,NYCBRO917,401,36,0,No,No,No,No,6,1-Highest,,Other,No
3004666,100.09,534,75,0,5.2,77,-25.1,4.7,0,98.3,24,50,2,2,DETDET313,42,38,32,Yes,No,No,No,3,3-Good,,Crafts,Yes
3004678,68.72,1584,45,77,3.9,101,29.9,6,2.3,467.7,151.7,35,2,2,MINMIN612,369,32,28,Yes,No,No,No,6,3-Good,,Other,Yes
3004682,12.25,13,10,6,0,-13,8.5,0,0,0,0,48,1,1,SLCSLC801,1434,44,42,Yes,Yes,Yes,No,4,3-Good,,Crafts,Unknown
3004710,20,4,20,0,0,-4,0,0,0,0,0,48,1,1,DETPON248,1432,60,58,No,No,No,No,9,1-Highest,,Other,Yes
3004718,33.1,242,40,0,0,-110,-2.7,1.7,0,38.9,14.7,46,2,2,DALDAL214,336,46,42,Yes,Yes,Yes,No,4,1-Highest,,Crafts,Yes
3004722,64.69,370,40,98,0,8,0.1,4,0.3,136.7,57.7,46,3,2,SEASEA206,589,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3004738,100.56,660,50,151,0,-390,-47.6,6.3,1.3,230,61.7,43,1,1,SFRSFR415,229,28,0,No,No,No,No,6,3-Good,,Other,No
3004746,35.17,308,30,14,0,42,10.9,2.7,0,7.5,13.7,43,2,2,SANAUS512,1323,48,48,Yes,No,No,Yes,0,1-Highest,,Other,Yes
3004762,30.25,268,30,0,0,48,-0.2,0.7,0,79,7,46,1,1,STLSTL314,477,42,44,Yes,Yes,Yes,No,6,1-Highest,,Professional,Yes
3004770,54.73,256,50,0,0,8,-1.3,2.3,0.3,8.1,11,43,1,1,MIAMIA305,175,40,36,No,No,No,No,8,4-Medium,,Other,Yes
3004782,35.91,292,35,0,0,-84,1.5,0.3,0,15.8,11.3,43,2,2,OKCTUL918,636,40,36,Yes,No,No,No,6,1-Highest,,Professional,Yes
3004806,212.72,2230,214,0,1.2,280,3.1,36.7,0.7,690.6,82,46,1,1,NYCBRO917,192,32,30,Yes,No,No,No,3,5-Low,,Professional,Yes
3004818,47.5,280,50,0,0,-280,0,0,0,188.9,24.3,49,1,1,INDIND317,1490,34,0,No,No,No,No,8,1-Highest,,Other,Yes
3004822,51.49,398,45,21,0,52,-9.8,3,0,127.7,16.7,43,2,2,INDIND317,83,52,42,No,No,No,No,7,1-Highest,,Other,Yes
3004830,18.25,1,15,0,0,1,0,0,0,0,0,45,1,1,OMADES515,1249,58,0,No,Yes,Yes,No,4,1-Highest,,Professional,No
3004834,45.33,1188,50,21,0,20,14.8,9.3,0,673.5,31,47,1,1,LOULOU502,575,44,0,No,No,No,No,1,4-Medium,,Crafts,No
3004882,218.69,1274,50,526,0,335,65.7,37,0.3,228.9,86.3,45,7,3,MIAHWD954,623,0,0,No,No,No,No,1,1-Highest,,Professional,No
3004894,85.17,1271,75,0,0.9,-161,-5.9,10.3,0.7,335.9,83.7,43,1,1,OKCOKC405,144,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3004898,49.99,1379,50,0,0,632,0,16.7,0.3,683.5,26.3,47,4,2,SEASEA206,683,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3004910,121.19,1031,50,332,0.1,40,16.6,2.3,0,529.8,18,47,1,1,DALFTW817,225,42,34,No,Yes,Yes,No,1,3-Good,,Other,No
3004918,56.15,214,30,80,0,-18,-6,9.3,0,10.2,10,45,1,1,NYCQUE917,1380,30,0,Yes,Yes,Yes,No,5,3-Good,,Professional,Yes
3004922,78.72,944,75,0,1.5,-19,-3.6,28.3,0.3,127.3,27.7,45,3,2,SFRSMO650,636,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3004934,21.26,12,20,3,0,-8,-1.3,0,0,2.5,0,45,2,2,MIAWPB561,780,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3004946,38.95,340,30,2,2.1,-50,-4.4,9.7,0.3,46.6,14,45,1,1,BOSBOS617,131,42,38,Yes,Yes,Yes,Yes,9,1-Highest,,Other,Yes
3004950,84.02,1126,65,69,1,660,85.7,1.3,0,212.8,20,49,1,1,OMADES515,313,22,0,No,No,No,No,1,3-Good,,Other,No
3004966,300.41,1942,59,452,1.4,1945,155.1,16.3,3,520.4,125,47,2,2,SFRSFR415,350,0,0,No,No,No,No,7,4-Medium,,Other,No
3005006,52.84,93,10,43,0,-20,-19.8,0.3,0,13.5,0,43,1,1,DETPON248,654,54,52,No,Yes,Yes,No,5,1-Highest,,Other,Yes
3005018,22.32,17,20,5,0.2,-14,-2.3,2.7,0,4.9,0,43,2,1,SFRSCL408,348,38,0,Yes,No,No,No,7,1-Highest,,Professional,Unknown
3005022,94.2,957,50,138,0,-136,-28.6,13.3,0.3,298.4,22,47,1,1,MIAMIA305,348,48,60,Yes,Yes,Yes,No,5,1-Highest,,Other,Yes
3005026,31.3,128,30,1,0,70,3.9,2,0,8.5,2.3,47,1,1,MIAFTL954,759,50,44,Yes,Yes,Yes,Yes,5,1-Highest,,Professional,Yes
3005030,33.72,97,32,0,1.2,-30,1.3,0.7,0,10.6,7.3,49,2,2,DETPON248,418,42,40,Yes,Yes,Yes,No,9,1-Highest,,Professional,Yes
3005058,74.84,466,50,40,0,-128,14.2,12,0.7,110.1,49.3,45,1,1,NYCMAN917,182,54,0,No,No,No,No,4,3-Good,,Other,No
3005078,34.99,146,45,0,0,41,0,0.7,0,52.5,12.3,49,1,1,DALDAL214,213,44,0,No,No,No,No,6,1-Highest,,Other,Unknown
3005086,30.27,86,30,0,0,-11,-0.3,1,0,11.5,4.7,43,1,1,MINMIN612,1313,48,42,Yes,Yes,Yes,No,6,1-Highest,,Professional,Yes
3005118,34.23,260,45,0,0,-44,-1,4.3,0,2.8,3.3,47,1,1,KCYKCM816,826,42,0,No,Yes,Yes,No,2,1-Highest,,Professional,No
3005138,20.25,27,30,11,0.3,-17,-0.3,0.3,0,0.3,0.3,43,2,2,DETDET313,419,44,34,Yes,Yes,Yes,No,6,1-Highest,,Other,Yes
3005178,36,118,30,0,0,28,-2.8,0.3,0,10.2,11.7,49,1,1,NSHNSH615,1196,44,48,No,Yes,Yes,No,6,1-Highest,,Other,No
3005202,52.82,321,30,120,0,77,10.3,6.3,0,0.3,1.7,47,1,1,MILMIL414,1419,34,36,Yes,No,No,No,9,1-Highest,,Professional,Yes
3005226,30.29,142,30,0,0,4,-0.2,1.3,0.3,51.2,10,43,1,1,NNYBUF716,195,50,60,No,Yes,Yes,No,4,3-Good,,Other,Unknown
3005238,28.75,47,30,0,0,-28,-0.3,0.3,0,2.1,2.7,43,1,1,DALFTW817,436,80,76,No,Yes,Yes,No,4,1-Highest,,Retired,Yes
3005246,52.47,930,60,0,0,60,1.5,1.3,0,67.8,20.7,49,1,1,SANMCA210,882,50,0,No,No,No,No,6,1-Highest,,Other,Yes
3005278,62.69,222,70,7,0,-80,-2.7,0.7,0,33.1,11.3,47,2,2,SANSAN210,623,56,56,No,Yes,Yes,No,9,3-Good,,Retired,Yes
3005282,21.29,86,17,13,0,32,5.5,2.7,0,34.6,1.7,47,1,1,DENDEN303,773,40,40,No,Yes,Yes,No,9,1-Highest,,Other,Yes
3005314,77.1,1172,85,4,0,-192,-2.1,7.3,0,340.9,101.3,45,1,1,DALFTW817,51,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3005334,89.1,698,95,0,0.9,-141,-0.9,0,0,0,0,45,1,1,SANMCA210,316,56,0,No,Yes,Yes,No,6,4-Medium,,Other,No
3005342,19.84,138,20,0,0.1,-138,0.1,0.3,0.7,56.4,11.7,45,1,1,NYCBRO917,500,0,0,No,No,No,No,7,1-Highest,,Other,Unknown
3005350,32.03,181,30,0,0,44,-1.1,4.7,0,3.1,8,43,2,1,SFRSMO650,1308,38,0,Yes,Yes,Yes,No,6,1-Highest,,Other,Yes
3005386,49.99,685,60,0,0,-283,0,11,0.3,273.4,26,47,1,1,STLCOL618,491,34,0,No,No,No,No,3,1-Highest,,Crafts,Yes
3005442,52.1,220,13,0,0.2,-220,97.9,6.3,0,161.7,37,49,3,2,MILMIL414,175,34,0,No,No,No,No,1,3-Good,,Other,No
3005474,90.73,576,75,0,4.1,-252,7,3.7,0,95.2,21.3,45,1,1,BIRBIR205,471,30,28,No,No,No,No,7,4-Medium,,Other,No
3005486,77.16,413,70,0,1.9,209,-3.9,3,0,66.4,42,49,2,1,NYCQUE917,-1,48,0,No,No,No,No,7,1-Highest,,Clerical,No
3005490,45.74,72,42,0,0,-72,0,4.3,0,17.8,4,47,2,2,SANAUS512,638,32,0,No,Yes,Yes,No,7,1-Highest,,Other,No
3005494,34.99,86,35,0,0,-51,0,2,0,5.8,6,47,2,2,SFRPAL650,716,48,44,No,No,No,No,9,1-Highest,,Other,Unknown
3005502,29.99,116,30,0,0,-46,0,2.3,0,8.2,1,47,1,1,PITHOM412,230,64,62,No,No,No,No,9,2-High,,Other,Yes
3005510,34.39,138,35,0,0,-69,0.9,0.7,0,62.4,5.7,49,1,1,MIAFTL954,629,42,40,Yes,Yes,Yes,No,9,1-Highest,,Other,Yes
3005526,74.89,0,75,0,0,0,10.1,0,0,0,0,47,2,2,SANAUS512,275,44,40,Yes,Yes,Yes,No,3,1-Highest,,Professional,Yes
3005570,23.5,5,20,0,0,-5,-0.2,0,0,0,0,47,1,1,DETDET313,1411,42,42,No,Yes,Yes,No,9,1-Highest,,Professional,Yes
3005582,78.48,965,50,96,0,-204,103.9,6.3,0,281.3,27.3,43,2,1,LOULOU502,521,32,30,Yes,No,No,No,1,1-Highest,,Other,No
3005594,79.89,505,70,8,0,175,4.4,1,0,146.6,27.3,43,1,1,SANSAN210,154,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3005602,42.26,100,53,0,1.9,-68,-0.3,6,0,11.9,11,47,1,1,SEASEA206,722,32,0,No,No,No,No,6,4-Medium,,Other,No
3005630,26.84,55,11,0,6,-55,-21.8,0.7,0,4.8,4,49,2,2,KCYWIC316,1471,48,42,No,Yes,Yes,No,6,1-Highest,,Self,Yes
3005646,50,470,50,0,0,-52,0,4.7,0,165,5.3,47,1,1,PHICHC215,832,46,0,No,No,No,No,9,4-Medium,,Other,Unknown
3005662,63.6,516,45,79,0,-12,6.1,8.7,0.3,28.9,28,49,1,1,SFRSCL408,1471,40,40,No,No,No,No,7,1-Highest,,Professional,Yes
3005678,52.58,310,50,0,0,-37,-0.9,6.3,0.3,55.6,19,45,1,1,SFROAK510,102,46,42,No,No,No,Yes,6,2-High,,Other,Unknown
3005682,81.49,741,75,0,0.8,185,-1.5,3,0,31.4,5,45,1,1,STLSTL314,37,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3005710,30,204,30,0,0,43,0,1.7,0,21.1,7.7,45,2,1,NYCMAN917,273,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3005750,51.21,312,35,37,0,-149,-13,2.7,0,93.9,20.7,43,1,1,MIAMIA305,212,54,30,Yes,Yes,Yes,No,6,3-Good,,Other,Unknown
3005766,35.72,94,30,0,0,-40,-2.8,0.7,0,0.1,5,43,1,1,SANAUS512,430,50,22,Yes,No,No,No,7,1-Highest,,Other,No
3005834,38.29,252,45,0,0,88,2.7,0,0,7.4,2,43,1,1,STLSTL314,1300,54,54,No,Yes,Yes,No,6,1-Highest,,Other,Yes
3005850,40.19,104,43,32,0,14,-5.2,2.7,0,0.8,1.3,43,1,1,DETDET313,1300,48,40,No,No,No,No,4,1-Highest,,Other,Yes
3005906,30,116,30,0,0,52,0,0.3,1.3,9.9,7,49,1,1,SFRSFR415,717,56,54,No,No,No,No,7,1-Highest,,Other,Yes
3005974,17.29,15,17,0,0,-2,-0.3,0,0,0,0,45,1,1,PHXTUC520,1360,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3005978,90.52,966,75,31,5.5,-144,-3.6,15.7,0.3,87.8,26.3,43,1,1,DALDAL214,257,46,46,Yes,No,No,No,9,1-Highest,,Professional,Yes
3005982,38.23,164,47,0,0.7,-11,-3.2,5.7,0,15.4,5,47,1,1,HARHAR860,312,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3005986,34.02,291,30,15,0,-7,-5.5,0,0,42.6,21.3,45,2,2,SANSAN210,393,58,54,Yes,Yes,Yes,No,8,1-Highest,,Professional,Yes
3006054,19.95,11,20,0,0,8,0,0.3,0,0,0,45,1,1,HARHAR860,1359,46,44,Yes,Yes,Yes,No,6,1-Highest,,Professional,Yes
3006062,42,78,35,6,0,-78,-7.1,0,0,0,0,43,1,1,BOSMAN603,1297,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3006082,52.74,670,60,6,0,-184,-2.8,4.7,0,159.8,19.7,43,2,1,BOSBOS508,467,36,68,Yes,No,No,No,6,3-Good,,Other,Unknown
3006086,50.24,500,60,0,0,-58,-0.2,2.7,0,138.9,40.7,47,3,3,SFRSFR415,710,34,0,No,No,No,No,4,1-Highest,,Professional,No
3006094,230,2310,75,576,0,175,8.2,30,0,445.6,293.7,49,1,1,HARWAT203,195,42,0,No,No,Yes,No,4,3-Good,,Other,No
3006134,98.54,649,50,148,0.3,55,15.9,2.7,0,114.9,49,43,1,1,INDIND317,280,36,0,No,Yes,Yes,No,3,1-Highest,,Professional,No
3006142,134.56,699,45,240,0.3,-433,-81.8,10.3,0,396.2,37.3,45,1,1,PHIARD610,104,38,32,No,Yes,Yes,No,3,1-Highest,,Professional,No
3006150,40.15,371,36,0,0,230,-0.2,6.3,0,78.9,6.3,43,1,1,MIAMIA305,221,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3006154,140.63,1009,115,76,12.1,588,115.6,12,0,104.2,63,45,3,3,DENDEN303,175,34,42,No,No,No,No,5,1-Highest,,Other,Yes
3006162,19.43,21,17,4,0,NA,NA,1.3,0,0,0.3,43,1,1,SFRSFR415,784,32,30,No,No,No,No,9,1-Highest,,Other,Yes
3006198,33.81,37,30,0,0,-10,1.4,0.7,0,3.3,0,49,1,1,HARHAR860,1463,32,0,No,Yes,Yes,No,5,1-Highest,,Self,No
3006210,34.85,63,41,0,0,66,-5,0.3,0,2.1,2.3,47,1,1,DETROS810,703,64,0,No,Yes,Yes,No,4,1-Highest,,Professional,Yes
3006242,57.86,393,50,0,0,-63,-4.6,1.3,1,16.3,15,49,1,1,KCYKCK913,194,56,52,No,No,No,No,9,1-Highest,,Professional,Yes
3006246,55.28,758,60,12,0,-156,-4.3,13.7,0,148.6,35.7,43,1,1,NYCBRO917,1155,50,0,No,No,Yes,No,8,4-Medium,,Other,No
3006254,35.83,116,45,0,0,-44,0,1.3,0.3,29.8,5,45,1,1,NNYBUF716,169,58,54,No,Yes,Yes,No,6,1-Highest,,Crafts,Yes
3006282,8.5,4,5,4,0,-4,-3.5,0,0,0.5,0,45,1,1,KCYKCM816,76,0,0,No,Yes,Yes,No,7,1-Highest,,Other,No
3006302,10,1,10,0,0,0,0,0,0,0.2,0,45,1,1,DALFTW817,1355,48,50,No,Yes,Yes,No,8,1-Highest,,Other,Yes
3006334,21.05,16,24,4,0,-4,-1,3.7,0,0,0.7,45,1,1,DETDET313,71,42,32,No,Yes,Yes,No,1,1-Highest,,Other,No
3006338,33.5,122,30,0,0,86,0.7,3,0,2.9,3,45,2,2,NYCBRO917,1354,68,64,No,No,No,No,9,1-Highest,,Retired,Yes
3006362,82.59,1166,75,0,1.5,180,-1.9,5,0.7,489.6,51.7,42,5,3,PHXPHX602,156,52,52,No,Yes,Yes,No,3,2-High,,Other,Yes
3006370,39.99,318,50,0,0,-110,0,3.3,0,16.1,4,48,2,1,NYCMAN917,99,44,0,No,No,No,No,8,1-Highest,,Other,No
3006394,88.23,542,45,98,0,194,3.8,4,0,126.4,14.3,44,1,1,OKCLRK501,99,0,0,No,No,No,No,6,3-Good,,Other,No
3006414,75.97,832,50,83,0,198,15.4,19.7,0.3,180.3,54.7,42,1,1,BIRBIR205,522,42,0,No,No,No,No,5,3-Good,,Professional,No
3006458,92.41,188,90,0,0.3,112,-14.4,4.3,0,34.7,12.3,42,1,1,SFRSMO650,447,44,44,No,No,No,No,9,3-Good,,Other,Yes
3006462,37.84,328,45,4,0.2,-289,1,2.3,0.3,52.4,35.3,44,2,2,BOSBOS617,401,32,0,No,Yes,Yes,No,7,1-Highest,,Other,No
3006490,38.8,233,45,0,0,-39,-0.6,10,0,47.1,29.7,42,1,1,KCYKCM816,735,40,40,No,No,No,No,5,1-Highest,,Other,Unknown
3006502,5,0,0,0,0,0,0,0,0,0,0,42,3,3,SANAUS512,914,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3006510,34.99,144,45,0,0,30,0,3,0,17.1,9.7,46,1,1,KCYKCM816,505,38,38,Yes,Yes,Yes,No,7,1-Highest,,Other,Yes
